108000202	101020000	
108000300	102020300	
108000301	102020300	
108000302	102020300	
108000400	102040000	
108000401	102040000	
108000402	102040000	
108000500	120000101	
108000501	120000101	
108000502	120000101	
108000503	120000101	
108000600	130020000	
108000601	130020000	
108000602	130020000	
108000700	140030000	
108000701	140030000	
108000702	140030000	
108000703	140030000	
108000704	140030000	
108000705	140030000	
108000706	140030000	
108000707	140030000	
108000708	140030000	
108000709	140030000	
108000710	140030000	
108000711	140030000	
108000712	140030000	
108000713	140030000	
108000714	140030000	
108000715	140030000	
108000716	140030000	
108000717	140030000	
108000718	140030000	
108000719	140030000	
108010100	105040305	
108010101	105040305	
108010200	100040100	
108010201	100040100	
108010300	105070001	
108010301	105070001	
108010400	107000400	
108010401	107000400	
108010500	105070200	
108010501	105070200	
108010600	130010000	
108010610	130010000	
108010620	130010100	
108010630	130010100	
108010640	130010200	
108010700	140020200	
108010701	140030000	
108010702	140030000	
109010000	109010000	 : not overworld
109010100	109010100	 : not overworld
109010101	109010101	 : not overworld
109010102	109010102	 : not overworld
109010103	109010103	 : not overworld
109010104	109010104	 : not overworld
109010105	109010105	 : not overworld
109010106	109010106	 : not overworld
109010107	109010107	 : not overworld
109010108	109010108	 : not overworld
109010109	109010109	 : not overworld
109010110	109010110	 : not overworld
109010200	109010200	 : not overworld
109010201	109010201	 : not overworld
109010202	109010202	 : not overworld
109010203	109010203	 : not overworld
109010204	109010204	 : not overworld
109010205	109010205	 : not overworld
109010206	109010206	 : not overworld
109020001	109020001	 : not overworld
109030001	109030001	 : not overworld
109030002	109030002	 : not overworld
109030003	109030003	 : not overworld
109030101	109030101	 : not overworld
109030102	109030102	 : not overworld
109030103	109030103	 : not overworld
109030201	109030201	 : not overworld
109030202	109030202	 : not overworld
109030203	109030203	 : not overworld
109030301	109030301	 : not overworld
109030302	109030302	 : not overworld
109030303	109030303	 : not overworld
109030401	109030401	 : not overworld
109030402	109030402	 : not overworld
109030403	109030403	 : not overworld
109040000	109040000	 : not overworld
109040001	109040001	 : not overworld
109040002	109040002	 : not overworld
109040003	109040003	 : not overworld
109040004	109040004	 : not overworld
109050000	109050000	 : not overworld
109050001	109050001	 : not overworld
109060000	109060000	 : not overworld
109060001	109060001	 : not overworld
109060002	109060002	 : not overworld
109060003	109060003	 : not overworld
109060004	109060004	 : not overworld
109060005	109060005	 : not overworld
109070000	109070000	 : not overworld
109080000	109080000	 : not overworld
109080001	109080001	 : not overworld
109080002	109080002	 : not overworld
109080003	109080003	 : not overworld
109090000	109090000	 : not overworld
109090001	109090001	 : not overworld
109090002	109090002	 : not overworld
109090003	109090003	 : not overworld
109090004	109090004	 : not overworld
109090100	109090100	 : not overworld
109090101	109090101	 : not overworld
109090102	109090102	 : not overworld
109090103	109090103	 : not overworld
109090104	109090104	 : not overworld
109090200	109090200	 : not overworld
109090201	109090201	 : not overworld
109090202	109090202	 : not overworld
109090203	109090203	 : not overworld
109090204	109090204	 : not overworld
109090300	109090300	 : not overworld
109090301	109090301	 : not overworld
109090302	109090302	 : not overworld
109090303	109090303	 : not overworld
109090304	109090304	 : not overworld
110000000	110000000	
110010000	110010000	
110020000	110020000	
110020001	110020000	
110030000	110030000	
110030001	110030000	
110040000	110040000	
120000000	120000000	
120000100	120000100	
120000101	120000101	
120000102	120000102	
120000103	120000103	
120000104	120000104	
120000105	101000003	
120000200	120000200	
120000201	120000201	
120000202	120000202	
120000300	120000300	
120000301	120000301	
120010000	120010000	
130000000	130000000	
130000100	130000100	
130000101	130000200	
130000110	130000100	
130000120	140010110	
130000200	130000200	
130000210	130000210	
130010000	130010000	
130010010	130010010	
130010020	130010020	
130010100	130010100	
130010110	130010110	
130010120	130010120	
130010200	130010200	
130010210	130010210	
130010220	130010220	
130020000	130020000	
130030000	130030000	
130030001	130030005	
130030002	130030005	
130030003	130030005	
130030004	130030005	
130030005	130030005	
130030006	130030006	
140000000	140000000	
140000001	140000001	
140000010	140000010	
140000011	140000011	
140000012	140000012	
140010000	140010000	
140010100	140010100	
140010110	140010110	
140010111	140010100	
140010200	140010200	
140010210	140010200	
140020000	140020000	
140020100	140020100	
140020110	140020110	
140020200	140020200	
140020300	140020300	
140030000	140030000	
140090000	140090000	
140090100	140090100	
140090200	140090200	
140090300	140090300	
140090400	140090400	
140090500	140090500	
180000000	100000000	
180000001	100000000	
190000000	193000000	
190000001	193000000	
190000002	193000000	
191000000	193000000	
191000001	193000000	
192000000	193000000	
192000001	193000000	
193000000	193000000	
195000000	193000000	
195010000	193000000	
195020000	193000000	
195030000	193000000	
196000000	193000000	
196010000	193000000	
197000000	193000000	
197010000	193000000	
200000000	200000000	
200000001	200000001	
200000002	200000002	
200000100	200000100	
200000110	200000110	
200000111	200000111	
200000112	200000112	
200000120	200000120	
200000121	200000121	
200000122	200000122	
200000130	200000130	
200000131	200000131	
200000132	200000132	
200000140	200000140	
200000141	200000141	
200000150	200000150	
200000151	200000151	
200000152	200000152	
200000160	200000100	
200000161	200000100	
200000200	200000200	
200000201	200000201	
200000202	200000202	
200000203	200000203	
200000300	200000300	
200000301	200000301	
200010000	200010000	
200010100	200010100	
200010110	200010110	
200010111	200010111	
200010120	200010120	
200010121	200010121	
200010130	200010130	
200010131	200010131	
200010200	200010200	
200010300	200010300	
200010301	200010301	
200010302	200010302	
200020000	200020000	
200030000	200030000	
200040000	200040000	
200040001	200040000	
200050000	200050000	
200050001	200050000	
200060000	200060000	
200060001	200060000	
200070000	200070000	
200080000	200080000	
200080100	200080100	
200080101	200080101	
200080200	200080200	
200080300	200080300	
200080400	200080400	
200080500	200080500	
200080600	200080600	
200080700	200080700	
200080800	200080800	
200080900	200080900	
200081000	200081000	
200081100	200081100	
200081200	200081200	
200081201	200081200	
200081300	200081300	
200081400	200081400	
200081500	200081500	
200081600	200081600	
200081700	200081700	
200081800	200081800	
200081900	200081900	
200082000	200082000	
200082100	200082100	
200082200	200082200	
200082300	200082300	
200082301	200082301	
200090000	200000111	
200090001	200000111	
200090010	200000111	
200090011	200000111	
200090020	200000100	
200090021	130000210	
200090022	200000100	
200090023	130000210	
200090024	200000100	
200090025	130000210	
200090026	200000100	
200090027	130000210	
200090028	200000100	
200090029	130000210	
200090030	101000000	
200090031	130000210	
200090032	101000000	
200090033	130000210	
200090034	101000000	
200090035	130000210	
200090036	101000000	
200090037	130000210	
200090038	101000000	
200090039	130000210	
200090040	200000100	
200090041	130000210	
200090042	200000100	
200090043	130000210	
200090044	200000100	
200090045	130000210	
200090046	200000100	
200090047	130000210	
200090048	200000100	
200090049	130000210	
200090050	101000000	
200090051	130000210	
200090052	101000000	
200090053	130000210	
200090054	101000000	
200090055	130000210	
200090056	101000000	
200090057	130000210	
200090058	101000000	
200090059	130000210	
200090060	104000000	
200090061	104000000	
200090062	104000000	
200090063	104000000	
200090064	104000000	
200090065	104000000	
200090066	104000000	
200090067	104000000	
200090068	104000000	
200090069	104000000	
200090070	140020300	
200090071	140020300	
200090072	140020300	
200090073	140020300	
200090074	140020300	
200090075	140020300	
200090076	140020300	
200090077	140020300	
200090078	140020300	
200090079	140020300	
200090100	220000110	
200090110	220000110	
200090200	240000110	
200090210	240000110	
200090300	200000141	
200090310	250000100	
200090400	260000100	
200090410	260000100	
200090500	240000110	
200090510	240000110	
209000000	209000000	 : not overworld
209000001	209000001	 : not overworld
209000002	209000002	 : not overworld
209000003	209000003	 : not overworld
209000004	209000004	 : not overworld
209000005	209000005	 : not overworld
209000006	209000006	 : not overworld
209000007	209000007	 : not overworld
209000008	209000008	 : not overworld
209000009	209000009	 : not overworld
209000010	209000010	 : not overworld
209000011	209000011	 : not overworld
209000012	209000012	 : not overworld
209000013	209000013	 : not overworld
209000014	209000014	 : not overworld
209000015	209000015	 : not overworld
209000100	209000100	 : not overworld
209080000	209080000	 : not overworld
209080100	209080100	 : not overworld
211000000	211000000	
211000001	211000001	
211000100	211000100	
211000101	211000101	
211000102	211000102	
211000200	211000200	
211010000	211010000	
211020000	211020000	
211030000	211030000	
211040000	211040000	
211040001	211040000	
211040100	211040100	
211040101	211040100	
211040102	211040100	
211040200	211040200	
211040300	211040300	
211040400	211040400	
211040401	211040401	
211040500	211040500	
211040600	211040600	
211040700	211040700	
211040800	211040800	
211040900	211040900	
211041000	211041000	
211041100	211041100	
211041200	211041200	
211041300	211041300	
211041400	211041400	
211041500	211041500	
211041600	211041600	
211041700	211041700	
211041800	211041800	
211041900	211041900	
211042000	211042000	
211042100	211042100	
211042101	211042100	
211042200	211042200	
211042300	211042300	
211042400	211042400	
211050000	211050000	
211060010	211060010	 : not overworld
220000000	220000000	
220000001	220000001	
220000002	220000002	
220000003	220000003	
220000004	220000004	
220000005	220000005	
220000006	220000006	
220000100	220000100	
220000110	220000110	
220000111	220000111	
220000300	220000300	
220000301	220000301	
220000302	220000302	
220000303	220000303	
220000304	220000304	
220000305	220000305	
220000306	220000306	
220000307	220000307	
220000400	220000400	
220000500	220000500	
220010000	220010000	
220010001	220010001	
220010100	220010100	
220010200	220010200	
220010300	220010300	
220010400	220010400	
220010500	220010500	
220010600	220010600	
220010700	220010700	
220010800	220010800	
220010900	220010900	
220011000	220011000	
220011001	220011001	
220020000	220020000	
220020100	220020100	
220020200	220020200	
220020300	220020300	
220020400	220020400	
220020500	220020500	
220020600	220020600	
220030000	220030000	
220030100	220030100	
220030200	220030200	
220030300	220030300	
220030400	220030400	
220040000	220040000	
220040100	220040100	
220040200	220040200	
220040300	220040300	
220040400	220040400	
220050000	220050000	
220050100	220050100	
220050200	220050200	
220050300	220050300	
220060000	220060000	
220060100	220060100	
220060200	220060200	
220060201	220060200	
220060300	220060300	
220060301	220060300	
220060400	220060400	
220070000	220070000	
220070100	220070100	
220070200	220070200	
220070201	220070200	
220070300	220070300	
220070301	220070300	
220070400	220070400	
220080000	220080000	
220080001	220080001	
221000000	221000000	
221000001	221000001	
221000100	221000100	
221000200	221000200	
221000300	221000300	
221000400	221000400	
221020000	221020000	
221020100	221020100	
221020200	221020200	
221020300	221020300	
221020400	221020400	
221020500	221020500	
221020600	221020600	
221020700	221020700	
221020701	221020700	
221020800	221020800	
221020900	221020900	
221021000	221021000	
221021100	221021100	
221021200	221021200	
221021300	221021300	
221021400	221021400	
221021500	221021500	
221021600	221021600	
221021700	221021700	
221021800	221021800	
221021900	221021900	
221022000	221022000	
221022100	221022100	
221022200	221022200	
221022300	221022300	
221022400	221022400	
221022500	221022500	
221022600	221022600	
221022700	221022700	
221022800	221022800	
221022900	221022900	
221023000	221023000	
221023100	221023100	
221023200	221023200	
221023300	221023300	
221023400	221023400	
221023401	221023400	
221023402	220000000	
221023403	220000000	
221023404	220000000	
221023405	220000000	
221023406	220000000	
221023407	220000000	
221023408	220000000	
221023409	220000000	
221023410	220000000	
221023411	220000000	
221023412	220000000	
221023413	220000000	
221023414	220000000	
221023415	220000000	
221023416	220000000	
221023417	220000000	
221023418	220000000	
221023419	220000000	
221023420	220000000	
221023421	220000000	
221023422	220000000	
221023423	220000000	
221023424	220000000	
221023425	220000000	
221023426	220000000	
221023427	220000000	
221023428	220000000	
221023429	220000000	
221023430	220000000	
221023431	220000000	
221023432	220000000	
221023433	220000000	
221023434	220000000	
221023435	220000000	
221023436	220000000	
221023437	220000000	
221023438	220000000	
221023439	220000000	
221023440	220000000	
221023441	220000000	
221023442	220000000	
221023443	220000000	
221023444	220000000	
221023445	220000000	
221023446	220000000	
221023447	220000000	
221023448	220000000	
221023449	220000000	
221023450	220000000	
221023500	221023500	
221023600	221023600	
221023700	221023700	
221023800	221023800	
221023900	221023900	
221024000	221024000	
221024100	221024100	
221024200	221024200	
221024300	221024300	
221024400	221024400	
221024500	221024500	
221030000	221030000	
221030100	221030100	
221030200	221030200	
221030300	221030300	
221030301	221030300	
221030400	221030400	
221030401	221030400	
221030500	221030500	
221030501	221030500	
221030600	221030600	
221030601	221030600	
221040000	221040000	
221040100	221040100	
221040200	221040200	
221040201	221040200	
221040300	221040300	
221040301	221040300	
221040400	221040400	
221040401	221040400	
221040402	221040400	
222000000	222000000	
222000001	222000001	
222010000	222010000	
222010001	222010001	
222010002	222010002	
222010100	222010100	
222010101	222010101	
222010102	222010102	
222010200	222010200	
222010201	222010201	
222010300	222010300	
222010310	222010310	
222010400	222010400	
222010401	222010400	
222010402	222010400	
222020000	222020000	
222020100	222020100	
222020110	222020100	
222020111	222020100	
222020200	222020200	
222020210	222020200	
222020211	222020200	
222020300	222020300	
222020400	222020300	
229020000	682000100	
229020100	682000100	
229020200	682000100	
229020300	682000100	
229020400	682000100	
229030000	229030000	 : not overworld
229030100	229030100	 : not overworld
229030200	229030200	 : not overworld
229030300	229030300	 : not overworld
229030400	229030400	 : not overworld
229030500	229030500	 : not overworld
229030600	229030600	 : not overworld
229030700	229030700	 : not overworld
229030800	229030800	 : not overworld
229030900	229030900	 : not overworld
230000000	230000000	
230000001	230000001	
230000002	230000002	
230000003	230000003	
230010000	230010000	
230010001	230010000	
230010100	230010100	
230010200	230010200	
230010201	230010201	
230010300	230010300	
230010400	230010400	
230020000	230020000	
230020100	230020100	
230020101	230020100	
230020200	230020200	
230020201	230020201	
230020300	230020300	
230030000	230030000	
230030001	230030000	
230030100	230030100	
230030101	230030101	
230030200	230030200	
230040000	230040000	
230040001	230040000	
230040100	230040100	
230040200	230040200	
230040300	230040300	
230040301	230040300	
230040400	230040400	
230040401	230040400	
230040410	230040410	
230040420	230040420	
240000000	240000000	
240000001	240000001	
240000002	240000002	
240000003	240000003	
240000004	240000004	
240000005	240000005	
240000006	240000006	
240000100	240000100	
240000110	240000110	
240000111	240000111	
240010000	240010000	
240010100	240010100	
240010101	240010100	
240010200	240010200	
240010300	240010300	
240010400	240010400	
240010500	240010500	
240010501	240010500	
240010600	240010600	
240010700	240010700	
240010800	240010800	
240010900	240010900	
240010901	240010900	
240011000	240011000	
240020000	240020000	
240020100	240020100	
240020101	240020101	
240020102	240020102	
240020200	240020200	
240020300	240020300	
240020400	240020400	
240020401	240020401	
240020402	240020402	
240020500	240020500	
240020501	240020500	
240020502	240000000	
240020503	240000000	
240020504	240000000	
240020505	240000000	
240020506	240000000	
240020507	240000000	
240020508	240000000	
240020509	240000000	
240020510	240000000	
240020511	240000000	
240020512	240000000	
240020513	240000000	
240020514	240000000	
240020515	240000000	
240020516	240000000	
240020517	240000000	
240020518	240000000	
240020519	240000000	
240020520	240000000	
240020521	240000000	
240020522	240000000	
240020523	240000000	
240020524	240000000	
240020525	240000000	
240020526	240000000	
240020527	240000000	
240020528	240000000	
240020529	240000000	
240020530	240000000	
240020600	240020102	
240030000	240030000	
240030100	240030100	
240030101	240030101	
240030102	240030102	
240030103	240030100	
240030104	240030100	
240030200	240030200	
240030300	240030300	
240040000	240040000	
240040100	240040100	
240040200	240040200	
240040210	240040200	
240040300	240040300	
